stop_id,stop_name,stop_lat,stop_lon
166,Parada Metropolitana Vila Clara,-23.67062,-46.632636
167,Parada Metropolitana Divisa,-23.673778,-46.630955
168,Parada Metropolitana Assembléia,-23.67746,-46.627579
169,Terminal Metropolitano Diadema,-23.684261,-46.626724
170,Parada Metropolitana Castelo Branco,-23.686454,-46.624678
171,Parada Metropolitana Manoel da Nobrega,-23.686537,-46.62188
172,Parada Metropolitana Orense,-23.686149,-46.618577
173,Parada Metropolitana Imigrantes,-23.685916,-46.613729
174,"Rua 12 de Outubro, 68 - Jardim Concordia, Diadema - SP, 09920-575, Brasil",-23.68334,-46.60507
175,Parada Metropolitana Alice,-23.679952,-46.599551
176,Parada Metropolitana Lídia,-23.682054,-46.595195
177,Parada Metropolitana Nogueira,-23.686102,-46.592973
178,Parada Metropolitana Bela Vista,-23.689444,-46.590589
179,Terminal Metropolitano Piraporinha,-23.691834,-46.584735
180,Parada Metropolitana Bom Jesus,-23.691737,-46.581343
181,Parada Metropolitana Indústrias,-23.690417,-46.577135
182,Parada Metropolitana CECOM,-23.689513,-46.572734
183,Parada Metropolitana Planalto,-23.689748,-46.569026
184,Parada Metropolitana Anchieta,-23.689518,-46.563204
185,Parada Metropolitana Vera Cruz,-23.69147,-46.557333
186,Parada Metropolitana Jardim do Mar,-23.694135,-46.553451
188,Parada Metropolitana Djalma Dutra,-23.703224,-46.55255
189,Parada Metropolitana Matriz,-23.707683,-46.552718
190,Parada Metropolitana Lauro Gomes,-23.711791,-46.552221
191,Parada Metropolitana Cooperativas,-23.714707,-46.551804
192,Parada Metropolitana Brasil,-23.717612,-46.551339
194,Rua Ciro Monteiro - Ponto Final do Mirante da Mata,-23.612647,-46.955714
195,"Rua Ciro Monteiro, 880 - Escola Municipal Samuel da Silva Filho",-23.618305,-46.952899
196,"Estrada do Morro Grande, 3000 - Thermas da Mata",-23.623641,-46.952235
197,"Estr. Morro Grande, 2111 - Jardim Isis, Cotia - SP, 06719-500, Brasil",-23.623017,-46.950252
198,"Estrada do Morro Grande, 2424",-23.619016,-46.948185
200,Estrada do Morro Grande (Oposto ao nº 622),-23.610728,-46.948516
201,"Estrada do Morro Grande, 73 - UPA Atalaia",-23.608015,-46.946212
202,Estrada do Morro Grande (Oposto ao nº 1066),-23.606674,-46.943086
203,Avenida Professor Joaquim Barreto (Oposto nº 616),-23.60492,-46.938227
204,"Avenida Professor Joaquim Barreto, 37",-23.603702,-46.935388
205,"Rua Guido Fecchio, 250",-23.604227,-46.931539
206,Rua Guido Fecchio (Oposto ao nº 579),-23.605202,-46.928677
207,"Rua Engenheiro Leon Psanquevich, 92",-23.605211,-46.925883
208,"Avenida Professor José Barreto, 1010",-23.60351,-46.918067
209,Avenida Marginal da Raposo Tavares - Parada Portão I - Leste,-23.602847,-46.912725
210,Avenida Marginal da Raposo Tavares - Parada Portão II - Leste,-23.601732,-46.908378
211,Avenida Marginal da Raposo Tavares - Praça Japonesa,-23.60131,-46.906526
212,"Rodovia Raposo Tavares, km 31,2",-23.600278,-46.90089
213,"Rodovia Raposo Tavares, km 29,9",-23.59984,-46.897625
214,"Rodovia Raposo Tavares, km 29,3",-23.599043,-46.892212
215,"Alameda Tuca, 483 - Rio Cotia, Cotia - SP, 06716-190, Brasil",-23.599536,-46.888949
216,"Alameda Tuca - Rio Cotia, Cotia - SP, 06716-190, Brasil",-23.599919,-46.887115
217,"Rodovia Raposo Tavares, km 28,6",-23.597562,-46.880827
218,"Rodovia Raposo Tavares, km 27,9",-23.595274,-46.874745
219,"Rodovia Raposo Tavares - Rio Cotia, Cotia - SP, 06709, Brasil",-23.595685,-46.868341
220,"Rodovia Raposo Tavares, km 26,7",-23.596905,-46.863845
221,"Rodovia Raposo Tavares, km 26,4",-23.598051,-46.857751
222,"Rodovia Raposo Tavares, km 26,0",-23.598767,-46.854573
223,"Rodovia Raposo Tavares, km 25,3",-23.599025,-46.85024
224,"Rodovia Raposo Tavares, km 24,8",-23.600109,-46.845828
225,"Rodovia Raposo Tavares, km 24,2",-23.597005,-46.840881
